gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,1.301718792934127,1,1,0.05932452219881791,0.9488045441061506,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,0,0,-1.2688249408711325,1,0,-1.4684538776331622,-0.9906249074449901,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.3303724666247679,1,0,-1.322159536844028,-0.7367021689456988,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,0,-0.452779311091685,1,1,0.9952758161111187,-0.13535173382736732,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.08555877769093367,1,0,-1.4850782345410183,-0.7223304391398171,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,1.4649279188900164,1,1,1.2197046343671767,2.00361854035266,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
1,1,1,0,0.07765034826495582,1,1,0.692712520388137,0.27544020979075384,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0,-1.1056158149152429,1,0,1.3211132115050992,-0.7592134432558377,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.8608021259814087,1,0,-1.4651290062515911,-0.8903332991391297,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,-1.2688249408711325,1,0,-1.4684538776331622,-0.9906249074449901,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-0.9016044074703811,1,1,1.204742713150106,-0.5293101235524881,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,-0.5751861555586021,1,1,1.0102377373281894,-0.24910574952855197,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.2895701851357955,1,0,-1.478428491777876,-0.7656008787251186,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0,1.2201142299561822,1,0,1.6486130425898655,2.0572463839801634,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,0.15925491124290056,0,1,-0.9813602202329771,-0.43749073868157656,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.2688249408711325,1,1,-1.4667914419423767,-0.9906027288496105,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,1.2609165114451546,1,1,1.4757197307481615,2.048508017400661,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.1872203778931878,1,1,-1.4667914419423767,-0.9723275662569462,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.6567907185365469,1,1,-0.4959289985235775,-0.6451711058147203,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,1.5873347633569335,1,0,-0.3280229937542305,0.6763183212742622,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,1.6281370448459058,1,1,1.3510370539392405,2.3670370042402817,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.49358159258065737,1,1,-1.4850782345410183,-0.8135510019354835,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.2688249408711325,1,1,0.5480806152897882,-0.9637222712497205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,1.6281370448459058,1,1,-1.3005478728638151,-0.18288046372552264,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,0,0.8528936965554309,1,1,0.9853012019664051,1.1612533092458754,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
1,1,1,0,1.5873347633569335,1,1,1.6851866277871488,2.5563534943992434,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0,-1.1872203778931878,1,0,0.3153396185798022,-0.9124675373278179,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2688249408711325,1,1,-0.4842919486880784,-0.9774951789803572,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,0.7712891335774861,0,1,-1.1409540465483963,-0.32116400591637595,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,1.546532481867961,1,1,1.1631818208804656,2.0808000522731365,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,1,1,0.28166175570981766,1,1,-1.3354590223703129,-0.5938941932974383,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,-0.9832089704483259,1,1,0.30370256874430307,-0.7191589000005562,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.6281370448459058,1,1,1.460757809531091,2.4068919401371485,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2688249408711325,1,1,0.17237014917223942,-0.9687346338054755,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.32246403719879,1,1,1.2729025764723167,0.8226748721832342,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-1.2688249408711325,1,1,-0.4809670773065071,-0.9774508217895983,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.1464180964042154,1,1,-1.486740670231804,-0.9696217776206534,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,1.0569051040002928,1,0,0.24053001249444952,0.8768350020998444,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,1,0,0,1.0977073854892652,1,1,1.1681691279528228,1.6130534757205945,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,1,0,-1.2688249408711325,1,1,0.8722555749929831,-0.9593974451507283,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,0.11845262975392819,1,1,0.8406692968680568,0.4028118830549192,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,-0.41197702960271265,1,1,-0.3064113297740176,-0.4703815956292968,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0,-0.6159884370475746,1,0,-1.5033650271396601,-0.8472402883168637,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.8936959780444033,1,1,0.031063115455462174,0.5586386941909154,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,0,0.07765034826495582,1,1,1.1864559205514644,0.544045178431239,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,0.648882289110569,1,1,-1.473441184705519,-0.5400445637161405,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.2408594742208453,1,1,0.17070771348145392,0.16490209041958903,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2280226593821602,1,0,-0.5025787412867201,-0.9565585849421591,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,-0.5751861555586021,0,1,-0.5325025837208611,-0.6399813144959295,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.1056158149152429,1,0,-0.14847993914938418,-0.8719028863788091,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,1,1,0.8936959780444033,0,0,-0.610637061187785,0.07565542261269353,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,1,0,0,-0.9832089704483259,1,1,0.37851217482965577,-0.7306695910024893,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.6281370448459058,1,1,1.4408085812416636,2.5134157337446332,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,0.8936959780444033,1,1,0.3386137182508009,0.8596244120853933,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
1,0,1,0,0.44487088166570715,1,0,0.06264939358038894,0.2900337255504301,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.16716334066887842,1,0,-0.33301030082658734,-0.3668519123980372,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,1.424125637401044,1,1,1.3726487179194535,1.9802866580134815,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2688249408711325,1,1,0.7974459689076304,-0.9603954819428034,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.779197563003464,1,1,0.5131694657832905,-0.5677899865358289,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,-0.20796562215785078,1,1,0.3602253822310141,-0.14377960007155727,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,1.3833233559120717,1,1,-0.035434312175962414,0.8588481612471126,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0,0,0,-0.779197563003464,1,1,-1.47676605608709,-0.885587079727928,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,-0.3711747481137403,1,1,-0.21996467385316557,-0.43054883832780966,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,0,1,-0.3711747481137403,1,0,-1.4817533631594473,-0.7931245155910126,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,-0.12636105917990603,0,1,-1.1027180256603268,-0.5887487591694065,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,1,-0.9016044074703811,1,1,0.8888799319008392,-0.5718264908948884,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,-1.2688249408711325,1,1,0.15242092088281223,-0.9690007769500291,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2688249408711325,1,0,-0.6122994968785705,-0.9792029308245748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1.301718792934127,1,0,0.5547303580529308,1.278311935658598,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,1.5873347633569335,1,0,1.4075598674259513,2.2749736548201964,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.1464180964042154,1,1,0.1939818131524526,-0.8940371245674974,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2280226593821602,1,0,0.18733207038931005,-0.9316963795217986,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-0.2895701851357955,1,1,0.8240449399602007,0.001889414380652043,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0,1,1,-0.6975930000255193,1,1,0.17070771348145392,-0.5243421181874919,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,1,0,-0.3303724666247679,1,1,1.3394000041037413,0.12817433647122436,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,0.6080800076215966,0,0,-0.8001547299373452,-0.2034622002376497,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,0,1,1,-1.0240112519372981,1,1,0.18566963469852454,-0.7647137349099408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,0.6896845705995414,1,1,1.4906816519652322,1.3471099385256429,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,1,0.20005719273187292,1,0,-0.09694443273502996,0.021672721459118912,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
1,0,0,1,-0.41197702960271265,1,0,-1.4701163133239479,-0.8077402099460683,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,0,1.424125637401044,1,0,1.5139557516362308,2.2528615952268876,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,1.6281370448459058,0,1,0.041037729600175765,1.025986056026627,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,1,-1.0648135334262705,1,0,-1.4900655416133752,-0.9425417126623484,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,1,-1.2280226593821602,1,0,-0.4261066995105819,-0.9524777233923408,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,-1.0240112519372981,1,1,1.0085753016374037,-0.7010168089801684,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.1056158149152429,1,0,-1.2938981301006727,-0.9398137454306764,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.3833233559120717,1,1,0.3286391041060873,1.1558417319732903,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1,-1.2688249408711325,1,1,0.22058078420502236,-0.9680914545394717,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.3303724666247679,1,1,0.5281313870003611,-0.17387595400146708,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.1056158149152429,0,0,-1.3321341509887419,-0.9551391548378745,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-0.5343838740696297,1,1,1.3510370539392405,-0.10922534847037847,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0,0,0,-0.41197702960271265,1,1,-0.32968542944501605,-0.4995242699578905,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.4040686001767348,1,1,1.3892730748273097,1.0021218873983415,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,1.3425210744230993,1,0,1.4940065233468032,2.2551459905509703,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0,0.7712891335774861,0,1,-0.4892792557604352,0.1330092702639439,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.648882289110569,1,0,0.3585629465402286,0.6738564971871436,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,-0.49358159258065737,1,1,0.8190576328878436,-0.19208458080799323,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0,-1.2280226593821602,0,0,-1.1476037893115385,-0.9660510237645625,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,1,0,-0.7383952815144916,1,1,1.1914432276238214,-0.39198026096295097,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.4649279188900164,1,1,1.5438795940703716,2.350979701185562,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,-1.0648135334262705,1,0,-0.4660051560894365,-0.8600595164461843,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.4040686001767348,1,0,-0.02213482664967731,0.22615937085762217,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,0,1,0,-0.9424066889593534,1,1,0.5164943371648619,-0.6705877761195668,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.1872203778931878,1,0,-0.3645965789515141,-0.915883041016253,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,0.5264754446436519,1,1,1.0185499157821174,0.9383140684916722,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0,0,0,-0.452779311091685,1,0,-0.09029468997188765,-0.3814232495623341,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,1,1,1,-0.16716334066887842,0,1,-0.8400531865161998,-0.5131641061162505,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
1,0,1,0,1.0569051040002928,1,0,1.196430534696178,1.5203913042252641,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,-0.41197702960271265,1,1,0.4982075445662198,-0.23205040968175716,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2688249408711325,1,1,0.3768497391388702,-0.9660066665738036,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.975300541022348,1,1,0.38183704621122677,0.8905635526397222,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
0,0,1,0,0.7304868520885137,1,1,1.331087825649813,1.321582375243899,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
0,0,0,0,-0.9832089704483259,1,1,-0.1451550677678129,-0.7832328620517791,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.546532481867961,1,1,-1.2756113375020308,-0.10935842004265514,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.7304868520885137,1,0,-1.456816827797663,-0.5248522258812192,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-1.2688249408711325,1,0,-0.43608131365529545,-0.9768519997143532,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0.20005719273187292,1,0,-1.4917279773041607,-0.6424209599876688,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0,1.6281370448459058,1,0,0.7409231554209199,1.7036530378456363,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,0,-0.3711747481137403,1,1,1.3975852532812378,0.1020257725188562,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2688249408711325,1,1,0.8223825042694147,-0.9600628030121118,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,1.5873347633569335,0,0,-0.5990000113522856,0.4878889749304788,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,0,0,-1.2280226593821602,1,1,0.1806823276261675,-0.934535239730368,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.49358159258065737,1,0,0.5430933082174317,-0.28357128674821297,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,-0.41197702960271265,1,1,0.6893876490065655,-0.16846437672888195,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,0.4040686001767348,0,0,-1.0245835481934031,-0.3584905819399857,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1,1,-0.3303724666247679,1,1,-1.3387838937518843,-0.7390309214605408,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,1,1,0.5672777261326243,1,1,1.5239303657809444,1.2058988217447029,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.779197563003464,1,1,-0.14847993914938418,-0.6498951466305426,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,1.1793119484672099,1,1,1.3992476889720233,1.7949844936181998,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.49358159258065737,1,1,0.8323571184141287,-0.16959548509323374,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,-0.8199998444924363,1,1,0.9919509447295477,-0.5355644874494923,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,1.1793119484672099,1,1,1.0684229865056858,1.5171088721091057,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,1,1,1.0161028225113204,1,0,-0.15845455329409777,0.5570861925143541,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1,0,1.0977073854892652,1,0,0.06763670065274598,0.7561612646402721,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0,1,1,-1.1464180964042154,1,1,0.31201474719823113,-0.8552245826534648,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2688249408711325,1,0,-0.6372360322403547,-0.9795356097552664,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.4856731631546795,1,1,0.21891834851423683,0.44222324704419685,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0,0.4040686001767348,1,1,1.1947680990053924,0.873596927174445,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1,1,0,-0.20796562215785078,1,1,1.2263543771303194,0.22221158088008053,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,0.8528936965554309,1,1,0.9936133804203332,1.159700807569314,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,1,0,0.6896845705995414,1,1,-0.4061574712211545,0.14649385625464784,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.2280226593821602,1,1,0.5347811297635037,-0.9387713514478424,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.7383952815144916,1,1,0.8506439110127705,-0.4768799240754748,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.1464180964042154,1,0,-0.33467273651737306,-0.9129554664261658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,1.546532481867961,1,1,1.6170267644649388,2.543489909079164,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,0.8936959780444033,1,1,1.4507831953863772,1.5556774494739645,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,0.8936959780444033,1,1,0.514831901474076,0.9114336108917821,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.9424066889593534,1,1,0.34526346101394345,-0.6861571500759387,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1.6281370448459058,1,0,0.4317101169347952,1.3940398463485533,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1,1,0,-0.3303724666247679,1,1,0.9703392807493345,0.0046839173984624715,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.6975930000255193,1,0,-1.4950528486857322,-0.8712597071128051,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,1,0.8120914150664585,1,1,-1.3071976156269578,-0.43613784436343034,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-0.6567907185365469,1,1,-0.34797222204365796,-0.6295795532629689,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,1.6281370448459058,0,0,-0.8600024148056272,0.2260041206899661,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,1,1,0,1.6281370448459058,1,1,1.6785368850240063,2.690023888751172,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,0,-0.41197702960271265,1,1,0.8439941682496279,-0.13954348835408276,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.5343838740696297,1,1,-0.27482505164909077,-0.5409760647220773,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.8608021259814087,1,0,-1.46180413487002,-0.8969203419668255,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-0.8199998444924363,1,1,-0.5092284840498627,-0.7365247401826633,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,0.8120914150664585,0,0,-0.6688223103652815,0.010028958884909128,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,0,0,-1.2688249408711325,1,0,-1.4534919564160917,-0.9904253000865749,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-1.2280226593821602,1,1,-0.610637061187785,-0.9621032337870209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.0447564962019613,1,0,-1.46180413487002,-0.7294054110658608,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,-0.8199998444924363,0,0,-1.1692154532917516,-0.8624769833425441,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,1,1.3833233559120717,1,0,0.4998699802570058,1.2868506948796852,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1,1,0,-0.5343838740696297,1,1,1.016887480091332,-0.21878760964484767,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
